Course/Section,Section Title,Days Met,Start Time,End Time,Room,Instructor,Term,Status,Max Enrollment,Course Offering Id
ACCT 640/698 LEC,ACCT CON & PROCEDURE I,,,,,Foster,202411 (CS Spring) - View Only,Incomplete,0,43945
ACCT 640/699 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,25,32038
ACCT 640/699 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,25,32038
ACCT 640/699 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,25,32038
ACCT 640/699 LEC,ACCT CON & PROCEDURE I,,,,,Foster,202411 (CS Spring) - View Only,Incomplete,25,32038
ACCT 640/700 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,100,34571
ACCT 640/700 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,100,34571
ACCT 640/700 EXAM,ACCT CON & PROCEDURE I,T,8:00 PM,10:00 PM,,Foster,202411 (CS Spring) - View Only,Unassigned,100,34571
ACCT 640/700 LEC,ACCT CON & PROCEDURE I,,,,,Foster,202411 (CS Spring) - View Only,Incomplete,100,34571
ACCT 644/601 LEC,CONTROL AUDIT INFO SYSTM,F,10:20 AM,1:20 PM,WCBA 161,Sanders,202411 (CS Spring) - View Only,Scheduled,0,10042
ACCT 644/601 LEC,CONTROL AUDIT INFO SYSTM,TR,9:35 AM,10:50 AM,WCBA 442,Sanders,202411 (CS Spring) - View Only,Scheduled,0,10042
ACCT 644/602 LEC,CONTROL AUDIT INFO SYSTM,TR,11:10 AM,12:25 PM,WCBA 442,Sanders,202411 (CS Spring) - View Only,Scheduled,0,10043
ACCT 644/602 LEC,CONTROL AUDIT INFO SYSTM,F,10:20 AM,1:20 PM,WCBA 161,Sanders,202411 (CS Spring) - View Only,Scheduled,0,10043
ACCT 646/699 LEC,INTERNATIONAL ACCOUNTING,,,,,Cline,202411 (CS Spring) - View Only,Incomplete,18,47547
ACCT 647/600 LEC,FINANCIAL STMNT ANALYSIS,MW,3:55 PM,5:10 PM,WCBA 161,Cuff,202411 (CS Spring) - View Only,Scheduled,0,34569
ACCT 647/601 LEC,FINANCIAL STMNT ANALYSIS,MW,12:45 PM,2:00 PM,WCBA 442,Kartapanis,202411 (CS Spring) - View Only,Scheduled,12,10045
ACCT 647/602 LEC,FINANCIAL STMNT ANALYSIS,MW,2:20 PM,3:35 PM,WCBA 442,Kartapanis,202411 (CS Spring) - View Only,Scheduled,12,10046
ACCT 647/603 LEC,FINANCIAL STMNT ANALYSIS,MW,3:55 PM,5:10 PM,WCBA 442,Kartapanis,202411 (CS Spring) - View Only,Scheduled,12,34570
ACCT 650/601 LEC,ACCOUNTING ETHICS,TR,9:35 AM,10:50 AM,WCBA 114,Shaub,202411 (CS Spring) - View Only,Scheduled,120,10047
ACCT 650/601 LEC,ACCOUNTING ETHICS,MW,3:00 PM,4:55 PM,WCBA 114,Shaub,202411 (CS Spring) - View Only,Scheduled,120,10047
ACCT 650/602 LEC,ACCOUNTING ETHICS,TR,9:35 AM,10:50 AM,WCBA 111,Head,202411 (CS Spring) - View Only,Scheduled,55,27858
ACCT 650/602 LEC,ACCOUNTING ETHICS,MW,3:00 PM,4:55 PM,WCBA 111,Head,202411 (CS Spring) - View Only,Scheduled,55,27858
ACCT 680/601 EXAM,TAX RESEARCH & POLICY,R,7:00 PM,9:30 PM,,Robinson,202411 (CS Spring) - View Only,Unassigned,45,23833
ACCT 680/601 LEC,TAX RESEARCH & POLICY,T,12:45 PM,2:00 PM,WCBA 114,Robinson,202411 (CS Spring) - View Only,Scheduled,45,23833
ACCT 680/601 LEC,TAX RESEARCH & POLICY,MW,8:00 AM,9:15 AM,WCBA 111,Robinson,202411 (CS Spring) - View Only,Scheduled,45,23833
ACCT 680/601 LEC,TAX RESEARCH & POLICY,R,12:45 PM,2:00 PM,,Robinson,202411 (CS Spring) - View Only,Unassigned,45,23833
ACCT 680/602 EXAM,TAX RESEARCH & POLICY,R,7:00 PM,9:30 PM,,Robinson,202411 (CS Spring) - View Only,Unassigned,45,23834
ACCT 680/602 LEC,TAX RESEARCH & POLICY,T,12:45 PM,2:00 PM,WCBA 114,Robinson,202411 (CS Spring) - View Only,Scheduled,45,23834
ACCT 680/602 LEC,TAX RESEARCH & POLICY,R,12:45 PM,2:00 PM,,Robinson,202411 (CS Spring) - View Only,Unassigned,45,23834
ACCT 680/602 LEC,TAX RESEARCH & POLICY,MW,9:35 AM,10:50 AM,WCBA 111,Robinson,202411 (CS Spring) - View Only,Scheduled,45,23834
ACCT 684/600 PRAC,PROF INTERNSHIP,,,,,Kyllonen,202411 (CS Spring) - View Only,Incomplete,200,13513
ACCT 684/650 PRAC,PROF INTERNSHIP: IN-AB,MW,3:55 PM,5:10 PM,WCBA 105,Kyllonen,202411 (CS Spring) - View Only,Scheduled,0,18056
ACCT 685/600 INS,DIRECTED STUDIES,,,,,Blasor,202411 (CS Spring) - View Only,Incomplete,10,13514
ACCT 688/601 SEM,DOCTORAL SEMINAR,,,,,Tse,202411 (CS Spring) - View Only,Incomplete,10,25765
ACCT 688/602 SEM,DOCTORAL SEMINAR,,,,,Green,202411 (CS Spring) - View Only,Incomplete,10,48113
ACCT 688/603 SEM,DOCTORAL SEMINAR,,,,,Ege,202411 (CS Spring) - View Only,Incomplete,4,48536
ACCT 689/601 LEC,SPTP: ACCT DATA ANALYTICS,TR,12:45 PM,2:00 PM,WCBA 442,Bartoskewitz,202411 (CS Spring) - View Only,Scheduled,40,50963
ACCT 689/602 LEC,SPTP: ACCT DATA ANALYTICS,TR,2:20 PM,3:35 PM,WCBA 442,Bartoskewitz,202411 (CS Spring) - View Only,Scheduled,40,50964
ACCT 689/603 LEC,SPTP: ACCT DATA ANALYTICS,TR,3:55 PM,5:10 PM,WCBA 442,Bartoskewitz,202411 (CS Spring) - View Only,Scheduled,50,50965
ACCT 689/604 LEC,SPTP: FINANCIAL LEADERSHIP,T,4:00 PM,7:00 PM,WCBA 462,Kyllonen,202411 (CS Spring) - View Only,Scheduled,24,51277
ACCT 689/604 LEC,SPTP: FINANCIAL LEADERSHIP,F,9:00 AM,12:00 PM,WCBA 105,Kyllonen,202411 (CS Spring) - View Only,Scheduled,24,51277
ACCT 689/605 LEC,SPTP: ACCT DATA ANALYTICS,TR,2:20 PM,3:35 PM,WCBA 442,Bartoskewitz,202411 (CS Spring) - View Only,Scheduled,45,51421
ACCT 689/606 LEC,SPTP: ACCT DATA ANALYTICS,TR,3:55 PM,5:10 PM,WCBA 442,Bartoskewitz,202411 (CS Spring) - View Only,Scheduled,45,51430
ACCT 691/600 RES,RESEARCH,,,,,Ege,202411 (CS Spring) - View Only,Incomplete,10,13809
AEGD 602/600 CLD,CLINICAL DENTISTRY III,,,,,Kormas,202411 (CS Spring) - View Only,Incomplete,9,31069
AEGD 604/600 LEC,PRACTICE MANAGEMENT I,,,,,Tryon,202411 (CS Spring) - View Only,Incomplete,30,31992
AEGD 607/600 CLD,ADV FIXED PROSTHODONTICS,,,,,Miller,202411 (CS Spring) - View Only,Incomplete,10,49270
AEGD 617/600 SEM,TRTMT PLANNING CONFERENCE III,,,,,Kormas,202411 (CS Spring) - View Only,Incomplete,9,31070
AEGD 620/600 SEM,CURRENT LITERATURE REVIEW III,,,,,Hennessy,202411 (CS Spring) - View Only,Incomplete,9,31071
AEGD 626/601 CLD,ADV REST DENT DIGITAL TECH,,,,,Hennessy,202411 (CS Spring) - View Only,Incomplete,9,47393
AEGD 689/600 LEC,SPTP: ADV CLINICAL ENDO II,,,,,Seyed Sadrkhani,202411 (CS Spring) - View Only,Incomplete,15,51273
AERO 201/200 LAB,HNR-INTRO TO FLIGHT,W,9:10 AM,10:00 AM,HRBB 131,Shryock,202411 (CS Spring) - View Only,Scheduled,5,21046
AERO 201/200 LEC,HNR-INTRO TO FLIGHT,TR,9:35 AM,10:50 AM,CHEN 104,Shryock,202411 (CS Spring) - View Only,Scheduled,5,21046
AERO 201/500 LAB,INTRO TO FLIGHT,W,9:10 AM,10:00 AM,HRBB 131,Shryock,202411 (CS Spring) - View Only,Scheduled,45,21047
AERO 201/500 LEC,INTRO TO FLIGHT,TR,9:35 AM,10:50 AM,CHEN 104,Shryock,202411 (CS Spring) - View Only,Scheduled,45,21047
AERO 211/200 LEC,HNR-AERO ENGR MECHANICS,TR,2:20 PM,3:35 PM,ZACH 160,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,5,47465
AERO 211/200 REC,HNR-AERO ENGR MECHANICS,T,3:55 PM,4:45 PM,ZACH 312,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,5,47465
AERO 211/500 LEC,AERO ENGR MECHANICS,TR,2:20 PM,3:35 PM,ZACH 160,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,43,38651
AERO 211/500 REC,AERO ENGR MECHANICS,T,3:55 PM,4:45 PM,ZACH 312,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,43,38651
AERO 212/200 LAB,HNR-INTRO TO AEROTHERMODYNM,T,5:30 PM,6:20 PM,ZACH 311,Groot,202411 (CS Spring) - View Only,Scheduled,5,37973
AERO 212/200 LEC,HNR-INTRO TO AEROTHERMODYNM,MW,4:10 PM,5:25 PM,HELD 113,Groot,202411 (CS Spring) - View Only,Scheduled,5,37973
AERO 212/500 LAB,INTRO TO AEROTHERMODYNM,T,5:30 PM,6:20 PM,ZACH 311,Groot,202411 (CS Spring) - View Only,Scheduled,40,10049
AERO 212/500 LEC,INTRO TO AEROTHERMODYNM,MW,4:10 PM,5:25 PM,HELD 113,Groot,202411 (CS Spring) - View Only,Scheduled,40,10049
AERO 214/200 LAB,HNR-INTRO AERO MECH OF MATLS,M,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,9,14107
AERO 214/200 LEC,HNR-INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,9,14107
AERO 214/501 LAB,INTRO AERO MECH OF MATLS,W,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,21687
AERO 214/501 LEC,INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,21687
AERO 214/502 LAB,INTRO AERO MECH OF MATLS,F,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,34253
AERO 214/502 LEC,INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,34253
AERO 214/503 LAB,INTRO AERO MECH OF MATLS,M,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,34254
AERO 214/503 LEC,INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,34254
AERO 214/504 LAB,INTRO AERO MECH OF MATLS,W,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,41796
AERO 214/504 LEC,INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,20,41796
AERO 214/505 LAB,INTRO AERO MECH OF MATLS,F,11:30 AM,1:30 PM,ZACH 230,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42437
AERO 214/505 LEC,INTRO AERO MECH OF MATLS,TR,12:45 PM,2:00 PM,ZACH 342,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42437
AERO 214/506 LAB,INTRO AERO MECH OF MATLS,M,11:30 AM,1:30 PM,ZACH 230,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42438
AERO 214/506 LEC,INTRO AERO MECH OF MATLS,TR,12:45 PM,2:00 PM,ZACH 342,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42438
AERO 214/507 LAB,INTRO AERO MECH OF MATLS,W,11:30 AM,1:30 PM,ZACH 230,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42439
AERO 214/507 LEC,INTRO AERO MECH OF MATLS,TR,12:45 PM,2:00 PM,ZACH 342,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42439
AERO 214/508 LAB,INTRO AERO MECH OF MATLS,F,11:30 AM,1:30 PM,ZACH 230,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42862
AERO 214/508 LEC,INTRO AERO MECH OF MATLS,TR,12:45 PM,2:00 PM,ZACH 342,Lagoudas,202411 (CS Spring) - View Only,Scheduled,23,42862
AERO 214/509 LAB,INTRO AERO MECH OF MATLS,M,11:30 AM,1:30 PM,ZACH 230,Naraghi,202411 (CS Spring) - View Only,Scheduled,6,47780
AERO 214/509 LEC,INTRO AERO MECH OF MATLS,MW,4:10 PM,5:25 PM,ZACH 440,Naraghi,202411 (CS Spring) - View Only,Scheduled,6,47780
AERO 222/200 LAB,HNR-INTRO AERO COMPUTATION,R,3:55 PM,5:35 PM,HRBB 627,Whitcomb,202411 (CS Spring) - View Only,Scheduled,4,37981
AERO 222/200 LEC,HNR-INTRO AERO COMPUTATION,TR,8:00 AM,9:15 AM,HELD 105,Whitcomb,202411 (CS Spring) - View Only,Scheduled,4,37981
AERO 222/500 LAB,INTRO AERO COMPUTATION,R,3:55 PM,5:35 PM,HRBB 627,Whitcomb,202411 (CS Spring) - View Only,Scheduled,37,37977
AERO 222/500 LEC,INTRO AERO COMPUTATION,TR,8:00 AM,9:15 AM,HELD 105,Whitcomb,202411 (CS Spring) - View Only,Scheduled,37,37977
AERO 222/501 LAB,INTRO AERO COMPUTATION,F,3:00 PM,4:40 PM,HRBB 627,Whitcomb,202411 (CS Spring) - View Only,Scheduled,31,37978
AERO 222/501 LEC,INTRO AERO COMPUTATION,TR,8:00 AM,9:15 AM,HELD 105,Whitcomb,202411 (CS Spring) - View Only,Scheduled,31,37978
AERO 222/502 LAB,INTRO AERO COMPUTATION,F,8:00 AM,9:40 AM,HRBB 627,Whitcomb,202411 (CS Spring) - View Only,Scheduled,31,37979
AERO 222/502 LEC,INTRO AERO COMPUTATION,TR,8:00 AM,9:15 AM,HELD 105,Whitcomb,202411 (CS Spring) - View Only,Scheduled,31,37979
AERO 222/503 LAB,INTRO AERO COMPUTATION,M,8:00 AM,9:40 AM,HRBB 627,Mortari,202411 (CS Spring) - View Only,Scheduled,31,37980
AERO 222/503 LEC,INTRO AERO COMPUTATION,TR,2:20 PM,3:35 PM,ZACH 311,Mortari,202411 (CS Spring) - View Only,Scheduled,31,37980
AERO 222/504 LAB,INTRO AERO COMPUTATION,R,11:10 AM,12:50 PM,HRBB 627,Mortari,202411 (CS Spring) - View Only,Scheduled,31,41797
AERO 222/504 LEC,INTRO AERO COMPUTATION,TR,2:20 PM,3:35 PM,ZACH 311,Mortari,202411 (CS Spring) - View Only,Scheduled,31,41797
AERO 222/505 LAB,INTRO AERO COMPUTATION,W,8:00 AM,9:40 AM,HRBB 627,Mortari,202411 (CS Spring) - View Only,Scheduled,31,41865
AERO 222/505 LEC,INTRO AERO COMPUTATION,TR,2:20 PM,3:35 PM,ZACH 311,Mortari,202411 (CS Spring) - View Only,Scheduled,31,41865
AERO 291/500 RES,RESEARCH,,,,,Moble,202411 (CS Spring) - View Only,Incomplete,1,49027
AERO 291/533 RES,RESEARCH,,,,,Chakravorty,202411 (CS Spring) - View Only,Incomplete,1,49034
AERO 299/500 INS,MID-CURR PROF DEVELOPMENT,,,,,Karpetis,202411 (CS Spring) - View Only,Incomplete,100,39368
AERO 301/200 EXAM,HNR-THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,Tropina,202411 (CS Spring) - View Only,Unassigned,16,46965
AERO 301/200 EXAM,HNR-THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,Tropina,202411 (CS Spring) - View Only,Unassigned,16,46965
AERO 301/200 LEC,HNR-THEORETICAL AERODYN,TR,11:10 AM,12:25 PM,ZACH 342,Tropina,202411 (CS Spring) - View Only,Scheduled,16,46965
AERO 301/500 EXAM,THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,Tropina,202411 (CS Spring) - View Only,Unassigned,73,10051
AERO 301/500 EXAM,THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,Tropina,202411 (CS Spring) - View Only,Unassigned,73,10051
AERO 301/500 LEC,THEORETICAL AERODYN,TR,11:10 AM,12:25 PM,ZACH 342,Tropina,202411 (CS Spring) - View Only,Scheduled,73,10051
AERO 301/502 EXAM,THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,White,202411 (CS Spring) - View Only,Unassigned,90,47379
AERO 301/502 EXAM,THEORETICAL AERODYN,R,7:15 PM,9:15 PM,,White,202411 (CS Spring) - View Only,Unassigned,90,47379
AERO 301/502 LEC,THEORETICAL AERODYN,MWF,1:50 PM,2:40 PM,HELD 111,White,202411 (CS Spring) - View Only,Scheduled,90,47379
AERO 303/200 LEC,HNR-HIGH SPEED AERODYN,MWF,11:30 AM,12:20 PM,CHEN 104,Groot,202411 (CS Spring) - View Only,Scheduled,10,10052
AERO 303/500 LEC,HIGH SPEED AERODYN,MWF,11:30 AM,12:20 PM,CHEN 104,Groot,202411 (CS Spring) - View Only,Scheduled,40,10053
AERO 303/501 LEC,HIGH SPEED AERODYN,MWF,1:50 PM,2:40 PM,CHEN 104,Groot,202411 (CS Spring) - View Only,Scheduled,40,24366
AERO 304/200 LEC,HNR-AERO STRUCTURAL ANALYS I,MWF,3:00 PM,3:50 PM,RICH 106,Le Graverend,202411 (CS Spring) - View Only,Scheduled,2,46955
AERO 304/500 LEC,AERO STRUCTURAL ANALYS I,MWF,3:00 PM,3:50 PM,RICH 106,Le Graverend,202411 (CS Spring) - View Only,Scheduled,75,10054
AERO 306/500 LEC,AERO STRUCTURAL ANALY II,MWF,3:00 PM,3:50 PM,ZACH 240,Strouboulis,202411 (CS Spring) - View Only,Scheduled,85,10055
AERO 306/501 LEC,AERO STRUCTURAL ANALY II,TR,2:20 PM,3:35 PM,ZACH 342,Whitcomb,202411 (CS Spring) - View Only,Scheduled,85,24367
AERO 307/900 LAB,AERO ENGR LAB,M,4:10 PM,6:10 PM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,38410
AERO 307/900 LEC,AERO ENGR LAB,T,3:55 PM,5:10 PM,ZACH 353,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,38410
AERO 307/901 LAB,AERO ENGR LAB,W,8:00 AM,10:00 AM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,38411
AERO 307/901 LEC,AERO ENGR LAB,T,3:55 PM,5:10 PM,ZACH 353,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,38411
AERO 307/902 LAB,AERO ENGR LAB,W,4:10 PM,6:10 PM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,21,38412
AERO 307/902 LEC,AERO ENGR LAB,T,3:55 PM,5:10 PM,ZACH 353,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,21,38412
AERO 307/903 LAB,AERO ENGR LAB,F,8:00 AM,10:00 AM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,16,38413
AERO 307/903 LEC,AERO ENGR LAB,T,3:55 PM,5:10 PM,ZACH 353,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,16,38413
AERO 307/904 LAB,AERO ENGR LAB,M,8:00 AM,10:00 AM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,18,42440
AERO 307/904 LEC,AERO ENGR LAB,T,3:55 PM,5:10 PM,ZACH 353,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,18,42440
AERO 307/905 LAB,AERO ENGR LAB,T,5:30 PM,7:30 PM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,52740
AERO 307/905 LEC,AERO ENGR LAB,R,3:55 PM,5:10 PM,ZACH 160,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,20,52740
AERO 307/906 LAB,AERO ENGR LAB,R,5:30 PM,7:30 PM,ZACH 230,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,18,52741
AERO 307/906 LEC,AERO ENGR LAB,R,3:55 PM,5:10 PM,ZACH 160,Sanjuan Munoz,202411 (CS Spring) - View Only,Scheduled,18,52741
AERO 310/502 LEC,AEROSPACE DYNAMICS,MW,5:45 PM,7:00 PM,SCTS 317,Chakravorty,202411 (CS Spring) - View Only,Scheduled,50,38432
AERO 321/200 LEC,HNR-DYN OF AERO VEHICLES,TR,8:00 AM,9:15 AM,ZACH 342,Valasek,202411 (CS Spring) - View Only,Scheduled,9,24368
AERO 321/500 LEC,DYN OF AERO VEHICLES,TR,8:00 AM,9:15 AM,ZACH 342,Valasek,202411 (CS Spring) - View Only,Scheduled,91,21048
AERO 321/501 LEC,DYN OF AERO VEHICLES,TR,9:35 AM,10:50 AM,ZACH 342,Vadali,202411 (CS Spring) - View Only,Scheduled,97,30562
AERO 351/500 LEC,AEROTHERMO PROPULSION,MWF,9:10 AM,10:00 AM,ZACH 218,Karpetis,202411 (CS Spring) - View Only,Scheduled,100,10057
AERO 351/501 LEC,AEROTHERMO PROPULSION,TR,11:10 AM,12:25 PM,RICH 101,Jackson,202411 (CS Spring) - View Only,Scheduled,100,50382
AERO 401/930 LAB,AERO DESIGN PRINCIPLES,TR,12:45 PM,2:00 PM,ILCB 237 - Learning Studio 2,Connolly,202411 (CS Spring) - View Only,Scheduled,70,43183
AERO 401/930 LEC,AERO DESIGN PRINCIPLES,MW,12:40 PM,1:30 PM,ZACH 240,Connolly,202411 (CS Spring) - View Only,Scheduled,70,43183
AERO 402/500 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,,Hartl,202411 (CS Spring) - View Only,Unassigned,7,30564
AERO 402/500 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,,Hartl,202411 (CS Spring) - View Only,Unassigned,7,30564
AERO 402/501 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,HELD 121,Selva Valero,202411 (CS Spring) - View Only,Scheduled,10,10058
AERO 402/501 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,HRBB 104,Selva Valero,202411 (CS Spring) - View Only,Scheduled,10,10058
AERO 402/502 LAB,AERO SYSTEMS DESIGN,TR,12:45 PM,2:00 PM,ZACH 345,Moble,202411 (CS Spring) - View Only,Scheduled,20,10059
AERO 402/502 LAB,AERO SYSTEMS DESIGN,MW,12:40 PM,1:30 PM,ZACH 362,Moble,202411 (CS Spring) - View Only,Scheduled,20,10059
AERO 402/503 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,ZACH 345,Connolly,202411 (CS Spring) - View Only,Scheduled,20,47503
AERO 402/503 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,ZACH 445,Connolly,202411 (CS Spring) - View Only,Scheduled,20,47503
AERO 402/504 LAB,AERO SYSTEMS DESIGN,TR,12:45 PM,2:00 PM,HRBB 603,Diaz Artiles,202411 (CS Spring) - View Only,Scheduled,8,38147
AERO 402/504 LAB,AERO SYSTEMS DESIGN,MW,12:40 PM,1:30 PM,,Diaz Artiles,202411 (CS Spring) - View Only,Unassigned,8,38147
AERO 402/505 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,HRBB 131,Bhargava,202411 (CS Spring) - View Only,Scheduled,27,42562
AERO 402/505 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,HEB 203,Bhargava,202411 (CS Spring) - View Only,Scheduled,27,42562
AERO 402/506 LAB,AERO SYSTEMS DESIGN,MW,12:40 PM,1:30 PM,ZACH 361,Bowcutt,202411 (CS Spring) - View Only,Scheduled,12,50390
AERO 402/506 LAB,AERO SYSTEMS DESIGN,TR,12:45 PM,2:00 PM,ZACH 211,Bowcutt,202411 (CS Spring) - View Only,Scheduled,12,50390
AERO 402/507 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,ZACH 261,Chamitoff,202411 (CS Spring) - View Only,Scheduled,16,41788
AERO 402/507 LAB,AERO SYSTEMS DESIGN,MW,12:40 PM,1:30 PM,ZACH 592,Chamitoff,202411 (CS Spring) - View Only,Scheduled,16,41788
AERO 402/508 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,,Demblon,202411 (CS Spring) - View Only,Unassigned,11,50392
AERO 402/508 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,,Demblon,202411 (CS Spring) - View Only,Unassigned,11,50392
AERO 402/509 LAB,AERO SYSTEMS DESIGN,MW,12:40 PM,1:30 PM,,Weaver-Rosen,202411 (CS Spring) - View Only,Unassigned,9,51382
AERO 402/509 LAB,AERO SYSTEMS DESIGN,TR,12:45 PM,2:00 PM,,Weaver-Rosen,202411 (CS Spring) - View Only,Unassigned,9,51382
AERO 402/510 LAB,AERO SYSTEMS DESIGN,TR,3:55 PM,5:10 PM,HEB 219,Majji,202411 (CS Spring) - View Only,Scheduled,8,51383
AERO 402/510 LAB,AERO SYSTEMS DESIGN,MW,4:10 PM,5:25 PM,ZACH 592,Majji,202411 (CS Spring) - View Only,Scheduled,8,51383
AERO 404/500 LEC,MECH ADV AERO STRUCTURES,MWF,1:50 PM,2:40 PM,ZACH 261,Talreja,202411 (CS Spring) - View Only,Scheduled,40,51334
AERO 413/500 LEC,AERO MATERIALS SCIENCE,MW,5:45 PM,7:00 PM,ZACH 240,Boyd,202411 (CS Spring) - View Only,Scheduled,80,27421
AERO 415/501 LEC,COMP FLUID DYN AERO APPS,TR,9:35 AM,10:50 AM,HRBB 131,Cizmas,202411 (CS Spring) - View Only,Scheduled,32,48254
AERO 422/501 LEC,ACT CONTR FOR AERO VEH,MWF,11:30 AM,12:20 PM,ZACH 240,DeMars,202411 (CS Spring) - View Only,Scheduled,97,38415
AERO 423/200 LEC,HNR-ORBITAL MECHANICS,TR,8:00 AM,9:15 AM,ZACH 218,Mortari,202411 (CS Spring) - View Only,Scheduled,3,24812
AERO 423/500 LEC,ORBITAL MECHANICS,TR,8:00 AM,9:15 AM,ZACH 218,Mortari,202411 (CS Spring) - View Only,Scheduled,80,21686
AERO 430/500 LEC,NUMERICAL SIMULATION,MWF,10:20 AM,11:10 AM,ZACH 240,Strouboulis,202411 (CS Spring) - View Only,Scheduled,90,24734
AERO 451/500 LEC,HUMAN SPACEFLIGHT OPERATIONS,TR,2:20 PM,3:35 PM,ILCB 112 - Egg,Chamitoff,202411 (CS Spring) - View Only,Scheduled,74,38420
AERO 452/200 LEC,HNR-EAT TRANS VISC FLOWS,MWF,3:00 PM,3:50 PM,ZACH 218,Donzis,202411 (CS Spring) - View Only,Scheduled,4,24814
AERO 452/500 LEC,HEAT TRANS VISC FLOWS,MWF,3:00 PM,3:50 PM,ZACH 218,Donzis,202411 (CS Spring) - View Only,Scheduled,94,41794
AERO 452/501 LEC,HEAT TRANS VISC FLOWS,MWF,9:10 AM,10:00 AM,ZACH 260,Guhathakurta,202411 (CS Spring) - View Only,Scheduled,43,50379
